36,98,234,394,507,173,1,-1,-1,-1
36,121,757,280,143,120,1,-1,-1,-1
37,98,156,397,514,175,1,-1,-1,-1
37,99,1524,345,396,161,1,-1,-1,-1
37,121,757,280,143,120,1,-1,-1,-1
38,98,90,405,494,169,1,-1,-1,-1
38,99,1455,344,415,161,1,-1,-1,-1
38,121,757,280,143,120,1,-1,-1,-1
39,98,90,406,472,173,1,-1,-1,-1
39,99,1378,342,427,163,1,-1,-1,-1
39,121,757,280,143,120,1,-1,-1,-1
40,98,0,409,387,187,1,-1,-1,-1
40,99,1310,342,411,166,1,-1,-1,-1
40,121,757,280,143,120,1,-1,-1,-1
41,99,1116,350,523,160,1,-1,-1,-1
41,121,757,280,143,120,1,-1,-1,-1
42,99,1039,352,531,161,1,-1,-1,-1
42,121,757,280,143,120,1,-1,-1,-1
43,99,972,349,512,167,1,-1,-1,-1
43,103,1540,314,371,150,1,-1,-1,-1
43,121,757,280,143,120,1,-1,-1,-1
44,99,904,349,493,173,1,-1,-1,-1
44,103,1470,316,372,150,1,-1,-1,-1
44,121,757,280,143,120,1,-1,-1,-1
45,99,813,347,521,182,1,-1,-1,-1
45,103,1401,319,374,150,1,-1,-1,-1
45,121,757,280,143,120,1,-1,-1,-1
46,99,810,353,510,177,1,-1,-1,-1
46,103,1332,321,376,150,1,-1,-1,-1
46,121,757,280,143,120,1,-1,-1,-1
47,99,738,353,505,175,1,-1,-1,-1
47,103,1263,324,377,150,1,-1,-1,-1
48,99,670,352,497,177,1,-1,-1,-1
48,103,1194,327,380,150,1,-1,-1,-1
49,99,512,373,529,168,1,-1,-1,-1
49,103,1124,329,382,150,1,-1,-1,-1
49,121,757,280,143,120,1,-1,-1,-1
50,99,353,395,561,160,1,-1,-1,-1
50,103,1055,332,383,150,1,-1,-1,-1
50,121,757,280,143,120,1,-1,-1,-1
51,99,294,397,530,163,1,-1,-1,-1
51,103,986,334,385,150,1,-1,-1,-1
51,121,757,280,143,121,1,-1,-1,-1
52,99,281,396,536,169,1,-1,-1,-1
52,103,916,337,387,150,1,-1,-1,-1
52,121,757,280,143,121,1,-1,-1,-1
53,99,204,404,540,164,1,-1,-1,-1
53,103,847,340,389,150,1,-1,-1,-1
53,121,757,280,143,121,1,-1,-1,-1
54,99,11,415,509,165,1,-1,-1,-1
54,103,775,343,385,150,1,-1,-1,-1
55,99,0,416,445,171,1,-1,-1,-1
55,103,702,347,381,151,1,-1,-1,-1
56,100,1441,331,454,183,1,-1,-1,-1
56,103,630,351,377,151,1,-1,-1,-1
57,100,1352,331,466,188,1,-1,-1,-1
57,103,557,355,373,152,1,-1,-1,-1
58,100,1262,332,479,194,1,-1,-1,-1
58,103,485,359,370,152,1,-1,-1,-1
58,121,757,280,143,121,1,-1,-1,-1
59,100,1173,332,492,199,1,-1,-1,-1
59,103,412,363,365,153,1,-1,-1,-1
59,121,757,280,143,121,1,-1,-1,-1
60,100,1083,333,504,205,1,-1,-1,-1
60,103,340,366,361,154,1,-1,-1,-1
60,121,757,280,143,121,1,-1,-1,-1
61,100,994,333,516,210,1,-1,-1,-1
61,103,268,370,358,154,1,-1,-1,-1
61,121,757,280,143,121,1,-1,-1,-1
62,100,904,334,529,216,1,-1,-1,-1
62,103,195,374,353,155,1,-1,-1,-1
62,121,757,280,143,121,1,-1,-1,-1
63,100,813,341,534,210,1,-1,-1,-1
63,103,123,378,350,155,1,-1,-1,-1
63,121,756,280,144,121,1,-1,-1,-1
64,100,722,350,538,206,1,-1,-1,-1
64,101,1556,307,364,155,1,-1,-1,-1
64,103,50,382,345,156,1,-1,-1,-1
65,100,631,358,542,200,1,-1,-1,-1
65,101,1471,316,389,150,1,-1,-1,-1
65,103,0,386,337,157,1,-1,-1,-1
65,121,756,280,144,121,1,-1,-1,-1
66,100,540,366,547,196,1,-1,-1,-1
66,101,1386,325,408,144,1,-1,-1,-1
66,121,756,280,144,121,1,-1,-1,-1
67,100,449,373,551,191,1,-1,-1,-1
67,101,1302,335,428,139,1,-1,-1,-1
67,121,756,280,144,121,1,-1,-1,-1
68,100,359,382,556,186,1,-1,-1,-1
68,101,1219,338,433,139,1,-1,-1,-1
68,121,756,280,144,121,1,-1,-1,-1
69,100,268,390,560,182,1,-1,-1,-1
69,101,1136,341,438,139,1,-1,-1,-1
69,121,756,280,144,121,1,-1,-1,-1
70,100,55,403,564,176,1,-1,-1,-1
70,101,1053,344,443,139,1,-1,-1,-1
70,121,756,280,144,121,1,-1,-1,-1
71,100,95,396,457,189,1,-1,-1,-1
71,101,970,348,449,139,1,-1,-1,-1
71,121,756,280,144,121,1,-1,-1,-1
72,100,0,405,411,198,1,-1,-1,-1
72,101,886,351,454,139,1,-1,-1,-1
72,121,756,280,144,121,1,-1,-1,-1
73,101,803,354,459,139,1,-1,-1,-1
73,121,756,280,144,121,1,-1,-1,-1
74,101,720,357,464,139,1,-1,-1,-1
75,101,637,361,470,139,1,-1,-1,-1
75,121,756,280,144,121,1,-1,-1,-1
76,101,554,364,475,139,1,-1,-1,-1
76,121,756,280,144,121,1,-1,-1,-1
77,101,471,367,481,139,1,-1,-1,-1
77,121,756,280,144,121,1,-1,-1,-1
78,101,388,370,485,139,1,-1,-1,-1
78,121,756,280,144,121,1,-1,-1,-1
79,101,305,374,491,139,1,-1,-1,-1
79,121,756,280,144,121,1,-1,-1,-1
80,101,227,379,457,141,1,-1,-1,-1
80,121,756,280,144,121,1,-1,-1,-1
81,101,150,384,424,144,1,-1,-1,-1
81,102,1521,342,399,171,1,-1,-1,-1
81,121,756,280,144,121,1,-1,-1,-1
82,101,72,390,389,146,1,-1,-1,-1
82,102,1416,344,475,164,1,-1,-1,-1
82,121,756,280,144,121,1,-1,-1,-1
83,101,0,396,356,150,1,-1,-1,-1
83,102,1320,344,529,161,1,-1,-1,-1
83,121,756,280,144,121,1,-1,-1,-1
84,102,1107,352,531,165,1,-1,-1,-1
84,121,756,280,144,121,1,-1,-1,-1
85,102,1115,348,492,165,1,-1,-1,-1
85,121,756,280,144,121,1,-1,-1,-1
86,102,899,350,503,176,1,-1,-1,-1
86,121,756,280,144,121,1,-1,-1,-1
87,102,888,351,506,174,1,-1,-1,-1
87,104,1555,297,365,164,1,-1,-1,-1
87,121,756,280,144,121,1,-1,-1,-1
88,102,687,350,480,185,1,-1,-1,-1
88,104,1470,298,373,166,1,-1,-1,-1
89,102,670,351,501,184,1,-1,-1,-1
89,104,1386,300,378,167,1,-1,-1,-1
90,102,429,395,556,165,1,-1,-1,-1
90,104,1301,302,384,169,1,-1,-1,-1
90,121,756,280,144,121,1,-1,-1,-1
91,102,424,393,546,171,1,-1,-1,-1
91,104,1216,303,391,171,1,-1,-1,-1
91,121,756,280,144,121,1,-1,-1,-1
92,102,223,408,521,164,1,-1,-1,-1
92,104,1131,305,396,173,1,-1,-1,-1
92,121,756,280,144,121,1,-1,-1,-1
93,102,207,410,537,162,1,-1,-1,-1
93,104,1047,307,403,174,1,-1,-1,-1
93,121,756,280,144,121,1,-1,-1,-1
94,102,5,419,515,163,1,-1,-1,-1
94,104,961,308,408,176,1,-1,-1,-1
94,121,756,280,144,121,1,-1,-1,-1
95,102,0,422,434,166,1,-1,-1,-1
95,104,877,310,415,177,1,-1,-1,-1
95,121,756,280,144,121,1,-1,-1,-1
96,104,792,312,420,179,1,-1,-1,-1
97,104,708,314,427,182,1,-1,-1,-1
98,104,619,320,424,180,1,-1,-1,-1
99,104,531,326,421,180,1,-1,-1,-1
100,104,443,332,419,179,1,-1,-1,-1
101,104,355,339,417,179,1,-1,-1,-1
101,121,756,279,144,122,1,-1,-1,-1
102,104,266,345,414,179,1,-1,-1,-1
102,121,756,279,144,122,1,-1,-1,-1
103,104,178,351,411,178,1,-1,-1,-1
103,121,756,279,144,122,1,-1,-1,-1
104,104,90,357,409,178,1,-1,-1,-1
104,121,756,279,144,122,1,-1,-1,-1
105,104,2,364,407,178,1,-1,-1,-1
105,121,756,279,144,122,1,-1,-1,-1
106,121,756,279,144,122,1,-1,-1,-1
107,121,756,279,144,122,1,-1,-1,-1
108,121,755,278,144,122,1,-1,-1,-1
109,121,755,278,144,122,1,-1,-1,-1
110,121,755,278,144,122,1,-1,-1,-1
111,105,1517,296,403,164,1,-1,-1,-1
111,121,755,278,144,122,1,-1,-1,-1
112,105,1409,301,497,154,1,-1,-1,-1
112,121,755,278,144,122,1,-1,-1,-1
113,105,1295,306,507,154,1,-1,-1,-1
113,121,755,278,144,122,1,-1,-1,-1
114,105,1181,311,517,154,1,-1,-1,-1
114,121,755,278,144,122,1,-1,-1,-1
115,105,1066,316,528,155,1,-1,-1,-1
115,121,755,278,144,122,1,-1,-1,-1
116,105,952,321,538,155,1,-1,-1,-1
116,121,755,278,144,122,1,-1,-1,-1
117,105,837,326,548,155,1,-1,-1,-1
117,121,755,278,144,122,1,-1,-1,-1
118,105,723,331,559,156,1,-1,-1,-1
119,105,742,327,501,165,1,-1,-1,-1
120,105,593,333,516,162,1,-1,-1,-1
121,105,443,338,530,157,1,-1,-1,-1
122,105,437,339,521,161,1,-1,-1,-1
123,105,227,358,514,150,1,-1,-1,-1
123,121,755,278,144,122,1,-1,-1,-1
123,222,1624,278,296,113,1,-1,-1,-1
124,105,149,359,521,151,1,-1,-1,-1
124,121,755,278,144,122,1,-1,-1,-1
124,222,1583,275,310,114,1,-1,-1,-1
125,105,131,362,516,151,1,-1,-1,-1
125,121,755,278,145,122,1,-1,-1,-1
125,222,1543,273,307,116,1,-1,-1,-1
126,105,112,364,509,151,1,-1,-1,-1
126,121,755,278,145,122,1,-1,-1,-1
126,222,1503,271,303,118,1,-1,-1,-1
127,105,0,364,319,169,1,-1,-1,-1
127,121,755,278,145,122,1,-1,-1,-1
127,222,1462,269,299,119,1,-1,-1,-1
128,121,755,278,145,122,1,-1,-1,-1
128,222,1423,267,295,121,1,-1,-1,-1
129,121,755,278,145,122,1,-1,-1,-1
129,222,1383,264,292,122,1,-1,-1,-1
130,121,755,278,145,122,1,-1,-1,-1
130,222,1342,262,287,124,1,-1,-1,-1
131,121,755,278,145,122,1,-1,-1,-1
131,222,1302,260,284,125,1,-1,-1,-1
132,121,755,278,145,122,1,-1,-1,-1
132,222,1262,258,281,128,1,-1,-1,-1
133,121,755,278,145,122,1,-1,-1,-1
133,222,1238,255,275,125,1,-1,-1,-1
134,121,755,278,145,122,1,-1,-1,-1
134,222,1213,252,270,124,1,-1,-1,-1
135,121,755,278,145,122,1,-1,-1,-1
135,222,1188,249,265,123,1,-1,-1,-1
136,106,1447,326,473,195,1,-1,-1,-1
136,121,755,278,145,122,1,-1,-1,-1
136,222,1163,246,260,122,1,-1,-1,-1
137,106,1308,330,485,198,1,-1,-1,-1
137,121,755,278,145,122,1,-1,-1,-1
137,222,1138,244,254,121,1,-1,-1,-1
138,106,1169,335,493,202,1,-1,-1,-1
138,121,755,278,145,122,1,-1,-1,-1
138,222,1114,241,250,120,1,-1,-1,-1
139,106,1029,339,501,206,1,-1,-1,-1
139,121,755,278,145,122,1,-1,-1,-1
139,222,1089,238,244,119,1,-1,-1,-1
140,106,890,343,508,210,1,-1,-1,-1
140,121,755,278,145,122,1,-1,-1,-1
140,222,1064,235,239,118,1,-1,-1,-1
141,106,751,348,516,215,1,-1,-1,-1
141,222,1039,232,234,117,1,-1,-1,-1
142,106,620,355,505,213,1,-1,-1,-1
142,222,1015,229,229,116,1,-1,-1,-1
143,106,490,363,495,212,1,-1,-1,-1
143,121,755,278,145,122,1,-1,-1,-1
143,222,991,227,224,114,1,-1,-1,-1
144,106,360,371,485,212,1,-1,-1,-1
144,121,755,278,145,122,1,-1,-1,-1
144,222,965,225,223,112,1,-1,-1,-1
145,106,229,378,475,211,1,-1,-1,-1
145,121,755,278,145,122,1,-1,-1,-1
145,222,940,224,223,110,1,-1,-1,-1
146,106,99,386,465,210,1,-1,-1,-1
146,121,755,278,145,122,1,-1,-1,-1
146,222,914,223,223,109,1,-1,-1,-1
147,106,0,394,445,210,1,-1,-1,-1
147,121,755,278,145,122,1,-1,-1,-1
147,222,889,222,223,107,1,-1,-1,-1
148,121,755,278,145,122,1,-1,-1,-1
148,222,863,221,222,105,1,-1,-1,-1
149,121,755,278,145,122,1,-1,-1,-1
149,222,838,220,222,103,1,-1,-1,-1
150,121,755,278,145,123,1,-1,-1,-1
150,222,812,219,222,101,1,-1,-1,-1
151,121,755,278,145,123,1,-1,-1,-1
151,209,1456,327,464,196,1,-1,-1,-1
151,222,787,219,222,99,1,-1,-1,-1
152,121,755,278,145,123,1,-1,-1,-1
152,209,1309,332,474,198,1,-1,-1,-1
152,222,761,218,221,98,1,-1,-1,-1
153,121,755,278,145,123,1,-1,-1,-1
153,209,1163,337,480,200,1,-1,-1,-1
153,222,736,217,221,96,1,-1,-1,-1
154,121,755,278,145,123,1,-1,-1,-1
154,209,1018,342,485,202,1,-1,-1,-1
154,222,710,216,221,94,1,-1,-1,-1
155,121,755,278,145,123,1,-1,-1,-1
155,209,872,347,491,205,1,-1,-1,-1
155,222,685,215,221,92,1,-1,-1,-1
156,209,726,353,496,208,1,-1,-1,-1
156,222,654,214,221,91,1,-1,-1,-1
157,209,588,356,490,211,1,-1,-1,-1
157,222,624,214,221,91,1,-1,-1,-1
158,121,755,278,145,123,1,-1,-1,-1
158,209,449,360,483,215,1,-1,-1,-1
158,222,594,214,221,90,1,-1,-1,-1
159,209,310,364,477,219,1,-1,-1,-1
159,222,564,214,221,90,1,-1,-1,-1
160,107,561,343,488,178,1,-1,-1,-1
160,209,172,368,471,222,1,-1,-1,-1
160,222,533,214,221,89,1,-1,-1,-1
161,107,392,342,473,154,1,-1,-1,-1
161,209,34,373,465,227,1,-1,-1,-1
161,210,1344,301,501,221,1,-1,-1,-1
161,222,503,214,221,89,1,-1,-1,-1
162,107,357,340,534,158,1,-1,-1,-1
162,210,1196,309,505,220,1,-1,-1,-1
162,222,473,214,221,89,1,-1,-1,-1
163,107,167,350,481,166,1,-1,-1,-1
163,121,755,278,145,123,1,-1,-1,-1
163,210,1048,318,509,219,1,-1,-1,-1
163,222,443,214,221,88,1,-1,-1,-1
164,107,169,347,466,167,1,-1,-1,-1
164,121,755,278,145,123,1,-1,-1,-1
164,210,900,326,514,218,1,-1,-1,-1
164,222,412,214,221,88,1,-1,-1,-1
165,210,751,335,519,218,1,-1,-1,-1
165,222,382,214,221,87,1,-1,-1,-1
166,122,41,230,227,103,1,-1,-1,-1
166,210,607,341,514,220,1,-1,-1,-1
166,222,352,214,221,87,1,-1,-1,-1
167,122,57,229,227,103,1,-1,-1,-1
167,210,463,347,509,222,1,-1,-1,-1
167,222,322,214,222,87,1,-1,-1,-1
168,121,755,278,145,123,1,-1,-1,-1
168,122,74,229,228,103,1,-1,-1,-1
168,210,319,353,505,224,1,-1,-1,-1
168,222,288,216,219,86,1,-1,-1,-1
169,121,755,278,145,123,1,-1,-1,-1
169,122,90,228,229,105,1,-1,-1,-1
169,210,175,359,501,227,1,-1,-1,-1
170,121,755,278,145,123,1,-1,-1,-1
170,122,107,228,230,105,1,-1,-1,-1
170,210,31,365,496,229,1,-1,-1,-1
171,121,755,278,145,123,1,-1,-1,-1
171,122,122,227,231,106,1,-1,-1,-1
172,108,1447,301,473,224,1,-1,-1,-1
172,121,755,278,145,123,1,-1,-1,-1
172,122,139,227,232,106,1,-1,-1,-1
173,108,1300,307,524,222,1,-1,-1,-1
173,121,755,278,145,123,1,-1,-1,-1
173,122,156,226,233,107,1,-1,-1,-1
174,108,1154,314,541,220,1,-1,-1,-1
174,121,755,278,145,123,1,-1,-1,-1
174,122,172,226,234,107,1,-1,-1,-1
175,108,1009,321,558,218,1,-1,-1,-1
175,121,755,278,145,123,1,-1,-1,-1
175,122,189,225,235,108,1,-1,-1,-1
176,108,863,328,575,216,1,-1,-1,-1
176,121,755,278,145,123,1,-1,-1,-1
176,122,205,225,235,108,1,-1,-1,-1
177,108,720,337,571,215,1,-1,-1,-1
177,122,222,224,237,109,1,-1,-1,-1
178,108,578,346,568,213,1,-1,-1,-1
178,122,238,224,238,109,1,-1,-1,-1
179,108,435,355,564,212,1,-1,-1,-1
179,122,255,223,239,110,1,-1,-1,-1
180,108,294,364,561,211,1,-1,-1,-1
180,109,1104,140,816,347,1,-1,-1,-1
180,121,755,278,145,123,1,-1,-1,-1
180,122,272,223,240,110,1,-1,-1,-1
181,108,151,373,558,210,1,-1,-1,-1
181,109,990,180,816,321,1,-1,-1,-1
181,121,755,278,145,123,1,-1,-1,-1
181,122,288,222,241,111,1,-1,-1,-1
181,211,1566,337,354,182,1,-1,-1,-1
182,108,9,382,554,210,1,-1,-1,-1
182,109,854,179,820,328,1,-1,-1,-1
182,121,755,278,145,123,1,-1,-1,-1
182,122,305,222,242,111,1,-1,-1,-1
182,211,1416,342,383,183,1,-1,-1,-1
183,109,737,179,820,336,1,-1,-1,-1
183,122,321,221,243,112,1,-1,-1,-1
183,211,1267,347,387,184,1,-1,-1,-1
184,122,338,221,244,112,1,-1,-1,-1
184,211,1118,353,392,185,1,-1,-1,-1
185,211,970,358,396,186,1,-1,-1,-1
186,211,822,363,402,188,1,-1,-1,-1
187,211,680,371,393,188,1,-1,-1,-1
188,211,539,379,384,188,1,-1,-1,-1
189,211,398,388,375,188,1,-1,-1,-1
190,121,755,278,146,123,1,-1,-1,-1
190,211,256,396,366,188,1,-1,-1,-1
191,121,755,278,146,123,1,-1,-1,-1
191,122,413,223,241,116,1,-1,-1,-1
191,211,115,404,358,188,1,-1,-1,-1
192,110,1457,316,430,209,1,-1,-1,-1
192,121,755,278,146,123,1,-1,-1,-1
192,122,422,223,240,116,1,-1,-1,-1
192,211,0,413,344,189,1,-1,-1,-1
193,110,1299,321,437,210,1,-1,-1,-1
193,121,755,278,146,123,1,-1,-1,-1
193,122,432,223,239,116,1,-1,-1,-1
194,110,1141,327,444,212,1,-1,-1,-1
194,121,755,278,146,123,1,-1,-1,-1
194,122,442,224,239,117,1,-1,-1,-1
195,110,982,333,452,213,1,-1,-1,-1
195,121,755,278,146,123,1,-1,-1,-1
195,122,452,224,238,117,1,-1,-1,-1
196,110,825,340,460,216,1,-1,-1,-1
196,121,755,278,146,123,1,-1,-1,-1
196,122,461,224,237,117,1,-1,-1,-1
197,110,672,347,454,216,1,-1,-1,-1
197,122,471,225,237,118,1,-1,-1,-1
198,110,520,355,449,217,1,-1,-1,-1
198,122,481,225,235,118,1,-1,-1,-1
199,110,368,363,443,217,1,-1,-1,-1
199,121,755,278,146,124,1,-1,-1,-1
199,122,490,225,234,118,1,-1,-1,-1
200,110,215,371,438,218,1,-1,-1,-1
200,121,755,278,146,124,1,-1,-1,-1
200,122,500,226,234,119,1,-1,-1,-1
201,110,63,379,433,219,1,-1,-1,-1
201,121,755,278,146,124,1,-1,-1,-1
201,122,510,226,233,119,1,-1,-1,-1
202,121,755,278,146,124,1,-1,-1,-1
202,122,520,227,233,120,1,-1,-1,-1
203,111,1438,315,468,211,1,-1,-1,-1
203,121,755,278,146,124,1,-1,-1,-1
203,122,523,227,232,120,1,-1,-1,-1
204,111,1291,323,459,210,1,-1,-1,-1
204,121,755,278,146,124,1,-1,-1,-1
204,122,526,227,232,121,1,-1,-1,-1
205,111,1145,331,451,210,1,-1,-1,-1
205,121,755,278,146,124,1,-1,-1,-1
205,122,530,227,231,121,1,-1,-1,-1
206,111,998,340,442,209,1,-1,-1,-1
206,121,755,278,146,124,1,-1,-1,-1
206,122,534,226,231,122,1,-1,-1,-1
207,111,851,348,435,209,1,-1,-1,-1
207,121,755,278,146,124,1,-1,-1,-1
207,122,537,226,231,123,1,-1,-1,-1
208,111,705,356,427,209,1,-1,-1,-1
208,122,540,227,230,123,1,-1,-1,-1
209,111,558,364,418,208,1,-1,-1,-1
209,122,544,227,230,124,1,-1,-1,-1
210,111,411,372,410,208,1,-1,-1,-1
210,122,547,227,229,124,1,-1,-1,-1
211,111,265,380,402,207,1,-1,-1,-1
211,113,361,141,1508,385,1,-1,-1,-1
212,111,118,388,394,207,1,-1,-1,-1
212,113,225,136,1555,397,1,-1,-1,-1
213,111,0,397,379,207,1,-1,-1,-1
213,113,89,130,1603,409,1,-1,-1,-1
214,113,0,125,1650,421,1,-1,-1,-1
218,112,1483,346,425,188,1,-1,-1,-1
219,112,1319,356,425,185,1,-1,-1,-1
220,112,1155,366,425,182,1,-1,-1,-1
220,121,754,277,146,124,1,-1,-1,-1
221,112,991,376,426,179,1,-1,-1,-1
221,121,754,277,146,124,1,-1,-1,-1
221,122,583,229,224,132,1,-1,-1,-1
222,112,827,386,426,176,1,-1,-1,-1
222,121,754,277,146,124,1,-1,-1,-1
222,122,586,229,224,133,1,-1,-1,-1
223,112,663,396,426,173,1,-1,-1,-1
223,121,754,277,146,124,1,-1,-1,-1
223,122,590,230,224,134,1,-1,-1,-1
224,112,499,406,427,171,1,-1,-1,-1
224,121,754,277,146,124,1,-1,-1,-1
224,122,590,230,223,134,1,-1,-1,-1
225,112,335,416,427,167,1,-1,-1,-1
225,121,754,277,146,124,1,-1,-1,-1
225,122,590,231,223,134,1,-1,-1,-1
226,112,171,427,427,164,1,-1,-1,-1
226,121,754,277,146,124,1,-1,-1,-1
226,122,590,231,223,134,1,-1,-1,-1
227,112,7,437,428,162,1,-1,-1,-1
227,121,754,277,146,124,1,-1,-1,-1
227,122,590,232,223,134,1,-1,-1,-1
228,121,754,277,146,124,1,-1,-1,-1
228,122,590,232,223,134,1,-1,-1,-1
229,121,754,277,146,124,1,-1,-1,-1
229,122,590,233,223,135,1,-1,-1,-1
230,121,754,277,146,124,1,-1,-1,-1
230,122,590,232,222,135,1,-1,-1,-1
231,121,754,277,146,124,1,-1,-1,-1
231,122,590,232,222,135,1,-1,-1,-1
232,121,754,277,146,124,1,-1,-1,-1
232,122,590,232,222,135,1,-1,-1,-1
233,121,754,277,146,124,1,-1,-1,-1
233,122,590,232,222,135,1,-1,-1,-1
233,214,1550,296,356,169,1,-1,-1,-1
234,121,754,277,146,124,1,-1,-1,-1
234,122,590,232,222,135,1,-1,-1,-1
234,214,1434,298,359,171,1,-1,-1,-1
235,121,754,277,146,124,1,-1,-1,-1
235,122,590,232,222,135,1,-1,-1,-1
235,213,1497,322,407,201,1,-1,-1,-1
236,121,754,277,146,124,1,-1,-1,-1
236,122,590,232,222,135,1,-1,-1,-1
236,213,1333,328,413,201,1,-1,-1,-1
237,121,754,277,146,124,1,-1,-1,-1
237,122,590,232,222,135,1,-1,-1,-1
237,213,1171,334,419,201,1,-1,-1,-1
238,121,754,277,146,124,1,-1,-1,-1
238,122,590,232,222,135,1,-1,-1,-1
238,213,1009,340,426,201,1,-1,-1,-1
239,121,754,277,146,124,1,-1,-1,-1
239,122,590,232,222,135,1,-1,-1,-1
239,213,846,347,432,202,1,-1,-1,-1
240,122,590,232,222,135,1,-1,-1,-1
240,213,684,355,428,204,1,-1,-1,-1
241,122,590,232,222,135,1,-1,-1,-1
241,213,522,364,425,205,1,-1,-1,-1
242,122,590,232,222,135,1,-1,-1,-1
242,213,359,373,421,207,1,-1,-1,-1
243,121,754,277,146,124,1,-1,-1,-1
243,122,590,232,222,135,1,-1,-1,-1
243,213,197,382,418,208,1,-1,-1,-1
244,121,754,277,146,124,1,-1,-1,-1
244,122,590,232,222,135,1,-1,-1,-1
244,213,35,390,415,210,1,-1,-1,-1
245,121,754,277,146,124,1,-1,-1,-1
245,122,590,232,222,135,1,-1,-1,-1
245,214,196,351,339,182,1,-1,-1,-1
246,121,754,277,146,124,1,-1,-1,-1
246,122,590,232,222,135,1,-1,-1,-1
246,214,86,358,333,182,1,-1,-1,-1
247,121,754,277,146,124,1,-1,-1,-1
247,122,590,232,222,135,1,-1,-1,-1
